name,qpos_0,qpos_1,qpos_2,qpos_3,qpos_4,qpos_5,qpos_6,qpos_7,qpos_8,qpos_9,qpos_10,qpos_11,qpos_12,qpos_13,qpos_14,qpos_15,qpos_16,qpos_17,qpos_18,qpos_19,qpos_20,qpos_21,qpos_22,qpos_23,qpos_24,qpos_25,qpos_26,qpos_27,qpos_28,qpos_29,qpos_30,qpos_31,qpos_32,qpos_33,qpos_34,qpos_35,ctrl_0,ctrl_1,ctrl_2,ctrl_3,ctrl_4,ctrl_5,ctrl_6,ctrl_7,ctrl_8,ctrl_9,ctrl_10,ctrl_11,ctrl_12,ctrl_13,ctrl_14,ctrl_15,ctrl_16,ctrl_17,ctrl_18,ctrl_19,ctrl_20,ctrl_21,ctrl_22,ctrl_23,ctrl_24,ctrl_25,ctrl_26,ctrl_27,ctrl_28
gen_000010_tz+0.04_tx-0.02_ty-0.02_p-0.05_fx+0.00_fy+0.00,-0.267744,1.9714066,0.496346,0.999598,0.0236336,0.0154371,0.00245952,-1.43314,-0.00427857,-0.0163553,1.60362,-0.201358,-0.0636985,-1.46534,-0.00484172,-0.0173254,1.64473,-0.210249,-0.0648152,-0.000374487,-0.0313453,-0.0526885,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.43314,-0.00427857,-0.0163553,1.60362,-0.201358,-0.0636985,-1.46534,-0.00484172,-0.0173254,1.64473,-0.210249,-0.0648152,-0.000374487,-0.0313453,-0.0526885,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000011_tz+0.04_tx-0.02_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.266993,1.9714068,0.496371,0.999692,0.0236056,0.00730354,0.0023057,-1.4212,-0.00442762,-0.0164185,1.58307,-0.176491,-0.0636873,-1.45353,-0.00499957,-0.0173813,1.62419,-0.185261,-0.0648022,5.90636e-05,-0.0312518,-0.0364302,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.4212,-0.00442762,-0.0164185,1.58307,-0.176491,-0.0636873,-1.45353,-0.00499957,-0.0173813,1.62419,-0.185261,-0.0648022,5.90636e-05,-0.0312518,-0.0364302,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000012_tz+0.04_tx-0.02_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.266247,1.9714061,0.496407,0.99972,0.0235715,-0.00076929,0.0021496,-1.40874,-0.00455804,-0.0164961,1.5618,-0.151545,-0.0636783,-1.44118,-0.00513835,-0.017452,1.60293,-0.160214,-0.0647913,0.000494358,-0.0311426,-0.0202951,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.40874,-0.00455804,-0.0164961,1.5618,-0.151545,-0.0636783,-1.44118,-0.00513835,-0.017452,1.60293,-0.160214,-0.0647913,0.000494358,-0.0311426,-0.0202951,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000013_tz+0.04_tx-0.02_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.265505,1.9714044,0.496453,0.999683,0.02353,-0.00878583,0.00199163,-1.39573,-0.00467066,-0.0165917,1.53979,-0.126516,-0.0636724,-1.42828,-0.00525902,-0.0175412,1.58094,-0.135105,-0.0647835,0.000930312,-0.031015,-0.00427324,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.39573,-0.00467066,-0.0165917,1.53979,-0.126516,-0.0636724,-1.42828,-0.00525902,-0.0175412,1.58094,-0.135105,-0.0647835,0.000930312,-0.031015,-0.00427324,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000014_tz+0.04_tx-0.01_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.260811,1.9713994,0.496354,0.998524,0.0237063,0.0487646,0.00305146,-1.47608,-0.00348947,-0.0161805,1.67848,-0.299945,-0.06375,-1.50768,-0.00401113,-0.0171849,1.71967,-0.309518,-0.0648724,-0.00208993,-0.0316063,-0.119347,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.47608,-0.00348947,-0.0161805,1.67848,-0.299945,-0.06375,-1.50768,-0.00401113,-0.0171849,1.71967,-0.309518,-0.0648724,-0.00208993,-0.0316063,-0.119347,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000015_tz+0.04_tx-0.01_ty-0.02_p-0.05_fx-0.02_fy+0.00,-0.260033,1.9714026,0.496334,0.998902,0.0236973,0.0403008,0.00290444,-1.46603,-0.00371069,-0.0162054,1.66086,-0.275438,-0.0637346,-1.4978,-0.00424355,-0.0172008,1.70202,-0.284809,-0.0648558,-0.00165919,-0.0315645,-0.10241,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.46603,-0.00371069,-0.0162054,1.66086,-0.275438,-0.0637346,-1.4978,-0.00424355,-0.0172008,1.70202,-0.284809,-0.0648558,-0.00165919,-0.0315645,-0.10241,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000016_tz+0.04_tx-0.01_ty-0.02_p-0.05_fx-0.01_fy+0.00,-0.259263,1.9714047,0.496327,0.999206,0.0236815,0.0319269,0.00275731,-1.45553,-0.00391706,-0.016244,1.64251,-0.250836,-0.0637211,-1.48746,-0.00446058,-0.0172306,1.68365,-0.260027,-0.0648409,-0.00123058,-0.0315058,-0.0856594,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.45553,-0.00391706,-0.016244,1.64251,-0.250836,-0.0637211,-1.48746,-0.00446058,-0.0172306,1.68365,-0.260027,-0.0648409,-0.00123058,-0.0315058,-0.0856594,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000017_tz+0.04_tx-0.01_ty-0.02_p-0.05_fx+0.00_fy+0.00,-0.2585,1.9714061,0.496331,0.999437,0.0236599,0.0236409,0.00260935,-1.44458,-0.00410704,-0.0162948,1.62343,-0.226142,-0.0637093,-1.47664,-0.00466067,-0.017273,1.66455,-0.235173,-0.0648276,-0.000802977,-0.0314319,-0.0690899,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.44458,-0.00410704,-0.0162948,1.62343,-0.226142,-0.0637093,-1.47664,-0.00466067,-0.017273,1.66455,-0.235173,-0.0648276,-0.000802977,-0.0314319,-0.0690899,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000018_tz+0.04_tx-0.01_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.257744,1.9714067,0.496346,0.999598,0.0236345,0.0154371,0.00245905,-1.43314,-0.00427759,-0.0163531,1.60362,-0.201358,-0.063698,-1.46534,-0.00484068,-0.0173233,1.64473,-0.210249,-0.0648147,-0.000373578,-0.0313471,-0.0526884,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.43314,-0.00427759,-0.0163531,1.60362,-0.201358,-0.063698,-1.46534,-0.00484068,-0.0173233,1.64473,-0.210249,-0.0648147,-0.000373578,-0.0313471,-0.0526884,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000019_tz+0.04_tx-0.01_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.256993,1.9714068,0.496371,0.999692,0.0236055,0.00730369,0.0023057,-1.4212,-0.00442761,-0.0164186,1.58307,-0.176491,-0.0636873,-1.45353,-0.00499956,-0.0173814,1.62419,-0.185261,-0.0648022,5.90649e-05,-0.0312518,-0.0364305,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.4212,-0.00442761,-0.0164186,1.58307,-0.176491,-0.0636873,-1.45353,-0.00499956,-0.0173814,1.62419,-0.185261,-0.0648022,5.90649e-05,-0.0312518,-0.0364305,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000020_tz+0.04_tx-0.01_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.256247,1.9714061,0.496407,0.99972,0.0235715,-0.000769174,0.00214959,-1.40874,-0.00455803,-0.0164961,1.5618,-0.151545,-0.0636783,-1.44118,-0.00513834,-0.0174521,1.60293,-0.160214,-0.0647914,0.000494362,-0.0311426,-0.0202953,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.40874,-0.00455803,-0.0164961,1.5618,-0.151545,-0.0636783,-1.44118,-0.00513834,-0.0174521,1.60293,-0.160214,-0.0647914,0.000494362,-0.0311426,-0.0202953,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000021_tz+0.04_tx+0.00_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.251595,1.9713954,0.496386,0.998069,0.023709,0.0573218,0.00319846,-1.48569,-0.00325349,-0.0161675,1.69537,-0.324355,-0.063767,-1.51711,-0.00376334,-0.0171811,1.7366,-0.334152,-0.0648904,-0.00252277,-0.0316318,-0.136478,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.48569,-0.00325349,-0.0161675,1.69537,-0.324355,-0.063767,-1.51711,-0.00376334,-0.0171811,1.7366,-0.334152,-0.0648904,-0.00252277,-0.0316318,-0.136478,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000022_tz+0.04_tx+0.00_ty-0.02_p-0.05_fx-0.02_fy+0.00,-0.250811,1.9713994,0.496354,0.998524,0.0237063,0.0487648,0.00305146,-1.47608,-0.00348947,-0.0161804,1.67848,-0.299945,-0.06375,-1.50768,-0.00401113,-0.0171848,1.71967,-0.309518,-0.0648724,-0.00208995,-0.0316063,-0.119347,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.47608,-0.00348947,-0.0161804,1.67848,-0.299945,-0.06375,-1.50768,-0.00401113,-0.0171848,1.71967,-0.309518,-0.0648724,-0.00208995,-0.0316063,-0.119347,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000023_tz+0.04_tx+0.00_ty-0.02_p-0.05_fx-0.01_fy+0.00,-0.250033,1.9714026,0.496334,0.998902,0.0236973,0.0403009,0.00290444,-1.46603,-0.00371069,-0.0162054,1.66086,-0.275438,-0.0637346,-1.4978,-0.00424355,-0.0172007,1.70202,-0.284808,-0.0648558,-0.0016592,-0.0315646,-0.10241,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.46603,-0.00371069,-0.0162054,1.66086,-0.275438,-0.0637346,-1.4978,-0.00424355,-0.0172007,1.70202,-0.284808,-0.0648558,-0.0016592,-0.0315646,-0.10241,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000024_tz+0.04_tx+0.00_ty-0.02_p-0.05_fx+0.00_fy+0.00,-0.249263,1.9714047,0.496327,0.999206,0.0236816,0.031927,0.00275731,-1.45553,-0.00391705,-0.016244,1.64251,-0.250836,-0.0637211,-1.48746,-0.00446057,-0.0172305,1.68365,-0.260026,-0.0648409,-0.00123059,-0.0315059,-0.0856597,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.45553,-0.00391705,-0.016244,1.64251,-0.250836,-0.0637211,-1.48746,-0.00446057,-0.0172305,1.68365,-0.260026,-0.0648409,-0.00123059,-0.0315059,-0.0856597,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000025_tz+0.04_tx+0.00_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.248501,1.9714061,0.496331,0.999437,0.0236599,0.0236411,0.00260935,-1.44458,-0.00410703,-0.0162949,1.62343,-0.226142,-0.0637093,-1.47665,-0.00466066,-0.017273,1.66455,-0.235172,-0.0648276,-0.000802979,-0.0314319,-0.0690902,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.44458,-0.00410703,-0.0162949,1.62343,-0.226142,-0.0637093,-1.47665,-0.00466066,-0.017273,1.66455,-0.235172,-0.0648276,-0.000802979,-0.0314319,-0.0690902,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000026_tz+0.04_tx+0.00_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.247744,1.9714067,0.496346,0.999598,0.0236344,0.0154373,0.00245905,-1.43314,-0.00427758,-0.0163532,1.60362,-0.201358,-0.063698,-1.46535,-0.00484067,-0.0173234,1.64473,-0.210248,-0.0648147,-0.000373572,-0.031347,-0.0526888,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.43314,-0.00427758,-0.0163532,1.60362,-0.201358,-0.063698,-1.46535,-0.00484067,-0.0173234,1.64473,-0.210248,-0.0648147,-0.000373572,-0.031347,-0.0526888,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000027_tz+0.04_tx+0.00_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.246993,1.9714068,0.496371,0.999692,0.0236061,0.00730318,0.00230531,-1.4212,-0.00442682,-0.0164171,1.58307,-0.176492,-0.0636869,-1.45353,-0.00499874,-0.0173799,1.62419,-0.185261,-0.0648019,5.98426e-05,-0.0312529,-0.0364295,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.4212,-0.00442682,-0.0164171,1.58307,-0.176492,-0.0636869,-1.45353,-0.00499874,-0.0173799,1.62419,-0.185261,-0.0648019,5.98426e-05,-0.0312529,-0.0364295,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000028_tz+0.04_tx+0.01_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.242387,1.9713905,0.496431,0.997534,0.0237056,0.0659758,0.0033455,-1.49487,-0.00300277,-0.0161651,1.71153,-0.348662,-0.0637851,-1.52609,-0.00350016,-0.0171882,1.7528,-0.358705,-0.0649094,-0.00295763,-0.0316417,-0.153813,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.49487,-0.00300277,-0.0161651,1.71153,-0.348662,-0.0637851,-1.52609,-0.00350016,-0.0171882,1.7528,-0.358705,-0.0649094,-0.00295763,-0.0316417,-0.153813,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000029_tz+0.04_tx+0.01_ty-0.02_p-0.05_fx-0.02_fy+0.00,-0.241595,1.9713954,0.496386,0.998069,0.023709,0.0573219,0.00319846,-1.48569,-0.00325349,-0.0161675,1.69537,-0.324355,-0.0637669,-1.51711,-0.00376334,-0.0171811,1.7366,-0.334152,-0.0648904,-0.00252278,-0.0316319,-0.136478,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.48569,-0.00325349,-0.0161675,1.69537,-0.324355,-0.0637669,-1.51711,-0.00376334,-0.0171811,1.7366,-0.334152,-0.0648904,-0.00252278,-0.0316319,-0.136478,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000030_tz+0.04_tx+0.01_ty-0.02_p-0.05_fx-0.01_fy+0.00,-0.240811,1.9713994,0.496354,0.998524,0.0237061,0.0487639,0.00305163,-1.47608,-0.00348986,-0.0161811,1.67848,-0.299946,-0.0637502,-1.50768,-0.00401153,-0.0171855,1.71967,-0.309519,-0.0648725,-0.00209024,-0.0316057,-0.119345,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.47608,-0.00348986,-0.0161811,1.67848,-0.299946,-0.0637502,-1.50768,-0.00401153,-0.0171855,1.71967,-0.309519,-0.0648725,-0.00209024,-0.0316057,-0.119345,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000031_tz+0.04_tx+0.01_ty-0.02_p-0.05_fx+0.00_fy+0.00,-0.240033,1.9714026,0.496334,0.998902,0.0236973,0.040301,0.00290444,-1.46603,-0.00371068,-0.0162053,1.66086,-0.275438,-0.0637346,-1.4978,-0.00424354,-0.0172007,1.70202,-0.284808,-0.0648558,-0.0016592,-0.0315646,-0.10241,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.46603,-0.00371068,-0.0162053,1.66086,-0.275438,-0.0637346,-1.4978,-0.00424354,-0.0172007,1.70202,-0.284808,-0.0648558,-0.0016592,-0.0315646,-0.10241,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000032_tz+0.04_tx+0.01_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.239263,1.9714047,0.496327,0.999206,0.0236815,0.0319272,0.00275731,-1.45553,-0.00391705,-0.016244,1.64251,-0.250836,-0.0637211,-1.48746,-0.00446057,-0.0172306,1.68365,-0.260026,-0.0648409,-0.00123059,-0.0315058,-0.0856599,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.45553,-0.00391705,-0.016244,1.64251,-0.250836,-0.0637211,-1.48746,-0.00446057,-0.0172306,1.68365,-0.260026,-0.0648409,-0.00123059,-0.0315058,-0.0856599,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000033_tz+0.04_tx+0.01_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.238501,1.9714061,0.496331,0.999437,0.0236598,0.0236413,0.00260934,-1.44458,-0.00410702,-0.016295,1.62343,-0.226142,-0.0637093,-1.47665,-0.00466065,-0.0172732,1.66455,-0.235172,-0.0648276,-0.000802968,-0.0314318,-0.0690905,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.44458,-0.00410702,-0.016295,1.62343,-0.226142,-0.0637093,-1.47665,-0.00466065,-0.0172732,1.66455,-0.235172,-0.0648276,-0.000802968,-0.0314318,-0.0690905,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000034_tz+0.04_tx+0.01_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.237744,1.9714067,0.496346,0.999598,0.0236344,0.0154375,0.00245904,-1.43314,-0.00427755,-0.0163534,1.60362,-0.201358,-0.0636981,-1.46535,-0.00484065,-0.0173236,1.64473,-0.210248,-0.0648147,-0.000373551,-0.0313468,-0.0526892,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.43314,-0.00427755,-0.0163534,1.60362,-0.201358,-0.0636981,-1.46535,-0.00484065,-0.0173236,1.64473,-0.210248,-0.0648147,-0.000373551,-0.0313468,-0.0526892,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000035_tz+0.04_tx+0.02_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.233186,1.9713846,0.496489,0.996916,0.0236958,0.0747277,0.00349292,-1.50364,-0.00273802,-0.0161732,1.72695,-0.372862,-0.0638045,-1.53464,-0.00322227,-0.0172058,1.76828,-0.383172,-0.0649295,-0.0033949,-0.0316351,-0.171354,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.50364,-0.00273802,-0.0161732,1.72695,-0.372862,-0.0638045,-1.53464,-0.00322227,-0.0172058,1.76828,-0.383172,-0.0649295,-0.0033949,-0.0316351,-0.171354,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
