name,qpos_0,qpos_1,qpos_2,qpos_3,qpos_4,qpos_5,qpos_6,qpos_7,qpos_8,qpos_9,qpos_10,qpos_11,qpos_12,qpos_13,qpos_14,qpos_15,qpos_16,qpos_17,qpos_18,qpos_19,qpos_20,qpos_21,qpos_22,qpos_23,qpos_24,qpos_25,qpos_26,qpos_27,qpos_28,qpos_29,qpos_30,qpos_31,qpos_32,qpos_33,qpos_34,qpos_35,ctrl_0,ctrl_1,ctrl_2,ctrl_3,ctrl_4,ctrl_5,ctrl_6,ctrl_7,ctrl_8,ctrl_9,ctrl_10,ctrl_11,ctrl_12,ctrl_13,ctrl_14,ctrl_15,ctrl_16,ctrl_17,ctrl_18,ctrl_19,ctrl_20,ctrl_21,ctrl_22,ctrl_23,ctrl_24,ctrl_25,ctrl_26,ctrl_27,ctrl_28
gen_000010_tz+0.10_tx-0.02_ty-0.02_p-0.05_fx+0.00_fy+0.00,-0.268855,3.4711324,0.555959,0.999342,0.0204082,0.0298927,0.00229782,-1.29122,-0.000636961,-0.0166949,1.37077,-0.139374,-0.0572807,-1.31997,-0.00100892,-0.0174279,1.41254,-0.15238,-0.0580463,-8.49216e-05,-0.0249803,-0.0816433,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.29122,-0.000636961,-0.0166949,1.37077,-0.139374,-0.0572807,-1.31997,-0.00100892,-0.0174279,1.41254,-0.15238,-0.0580463,-8.49216e-05,-0.0249803,-0.0816433,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000011_tz+0.10_tx-0.02_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.268078,3.4711322,0.555956,0.999558,0.0203681,0.0215654,0.00211944,-1.27782,-0.000656524,-0.0168179,1.35007,-0.115424,-0.0572924,-1.30675,-0.00103769,-0.0175494,1.39193,-0.128336,-0.0580569,0.000350202,-0.0248611,-0.0649974,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.27782,-0.000656524,-0.0168179,1.35007,-0.115424,-0.0572924,-1.30675,-0.00103769,-0.0175494,1.39193,-0.128336,-0.0580569,0.000350202,-0.0248611,-0.0649974,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000012_tz+0.10_tx-0.02_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.267299,3.471131,0.555963,0.999704,0.0203197,0.0132236,0.00193718,-1.26374,-0.000654616,-0.0169573,1.32857,-0.0913214,-0.057308,-1.29285,-0.00104492,-0.0176878,1.37053,-0.104157,-0.0580714,0.000791019,-0.024721,-0.0483264,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.26374,-0.000654616,-0.0169573,1.32857,-0.0913214,-0.057308,-1.29285,-0.00104492,-0.0176878,1.37053,-0.104157,-0.0580714,0.000791019,-0.024721,-0.0483264,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000013_tz+0.10_tx-0.02_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.266516,3.4711288,0.555981,0.999781,0.0202629,0.00485864,0.00175011,-1.24897,-0.000629028,-0.0171134,1.30626,-0.0670637,-0.0573278,-1.27824,-0.00102842,-0.0178434,1.34833,-0.0798387,-0.0580901,0.00123903,-0.0245594,-0.0316121,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.24897,-0.000629028,-0.0171134,1.30626,-0.0670637,-0.0573278,-1.27824,-0.00102842,-0.0178434,1.34833,-0.0798387,-0.0580901,0.00123903,-0.0245594,-0.0316121,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000014_tz+0.10_tx-0.01_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.261946,3.4711251,0.55608,0.997785,0.020507,0.063219,0.00296109,-1.33865,-0.000331651,-0.0163096,1.44578,-0.233666,-0.0572606,-1.36661,-0.000664611,-0.0170531,1.48729,-0.247189,-0.0580294,-0.00174113,-0.0252953,-0.148321,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.33865,-0.000331651,-0.0163096,1.44578,-0.233666,-0.0572606,-1.36661,-0.000664611,-0.0170531,1.48729,-0.247189,-0.0580294,-0.00174113,-0.0252953,-0.148321,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000015_tz+0.10_tx-0.01_ty-0.02_p-0.05_fx-0.02_fy+0.00,-0.261174,3.4711282,0.556033,0.998279,0.0204917,0.0548673,0.00280069,-1.32767,-0.000437753,-0.0163896,1.42819,-0.210325,-0.0572619,-1.35584,-0.000780806,-0.0171299,1.46975,-0.223696,-0.05803,-0.00133596,-0.0252408,-0.1316,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.32767,-0.000437753,-0.0163896,1.42819,-0.210325,-0.0572619,-1.35584,-0.000780806,-0.0171299,1.46975,-0.223696,-0.05803,-0.00133596,-0.0252408,-0.1316,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000016_tz+0.10_tx-0.01_ty-0.02_p-0.05_fx-0.01_fy+0.00,-0.260402,3.4711304,0.555997,0.998704,0.0204695,0.0465333,0.00263823,-1.31612,-0.000526948,-0.0164823,1.40982,-0.186828,-0.0572659,-1.34449,-0.000879891,-0.0172197,1.45145,-0.200063,-0.0580332,-0.000927736,-0.0251687,-0.114923,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.31612,-0.000526948,-0.0164823,1.40982,-0.186828,-0.0572659,-1.34449,-0.000879891,-0.0172197,1.45145,-0.200063,-0.0580332,-0.000927736,-0.0251687,-0.114923,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000017_tz+0.10_tx-0.01_ty-0.02_p-0.05_fx+0.00_fy+0.00,-0.259629,3.4711317,0.555973,0.999057,0.0204412,0.0382121,0.00247156,-1.30398,-0.000595098,-0.0165852,1.39069,-0.163175,-0.0572723,-1.33254,-0.000957694,-0.0173201,1.43238,-0.17629,-0.0580388,-0.00051254,-0.025081,-0.0982784,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.30398,-0.000595098,-0.0165852,1.39069,-0.163175,-0.0572723,-1.33254,-0.000957694,-0.0173201,1.43238,-0.17629,-0.0580388,-0.00051254,-0.025081,-0.0982784,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000018_tz+0.10_tx-0.01_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.258855,3.4711324,0.555959,0.999342,0.0204082,0.0298928,0.00229782,-1.29122,-0.00063696,-0.0166949,1.37077,-0.139374,-0.0572807,-1.31997,-0.00100892,-0.0174279,1.41254,-0.15238,-0.0580463,-8.49253e-05,-0.0249803,-0.0816436,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.29122,-0.00063696,-0.0166949,1.37077,-0.139374,-0.0572807,-1.31997,-0.00100892,-0.0174279,1.41254,-0.15238,-0.0580463,-8.49253e-05,-0.0249803,-0.0816436,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000019_tz+0.10_tx-0.01_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.258078,3.4711322,0.555956,0.999558,0.0203681,0.0215655,0.00211944,-1.27782,-0.000656517,-0.0168179,1.35007,-0.115424,-0.0572924,-1.30675,-0.00103769,-0.0175494,1.39193,-0.128336,-0.0580569,0.000350204,-0.0248611,-0.0649975,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.27782,-0.000656517,-0.0168179,1.35007,-0.115424,-0.0572924,-1.30675,-0.00103769,-0.0175494,1.39193,-0.128336,-0.0580569,0.000350204,-0.0248611,-0.0649975,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000020_tz+0.10_tx-0.01_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.257299,3.471131,0.555963,0.999704,0.0203197,0.0132236,0.00193718,-1.26374,-0.000654607,-0.0169573,1.32857,-0.0913214,-0.057308,-1.29285,-0.00104491,-0.0176878,1.37053,-0.104157,-0.0580714,0.000791022,-0.024721,-0.0483266,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.26374,-0.000654607,-0.0169573,1.32857,-0.0913214,-0.057308,-1.29285,-0.00104491,-0.0176878,1.37053,-0.104157,-0.0580714,0.000791022,-0.024721,-0.0483266,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000021_tz+0.10_tx+0.00_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.252719,3.4711211,0.556139,0.997218,0.0205154,0.0715918,0.00311999,-1.34907,-0.000209983,-0.016242,1.46262,-0.256849,-0.0572618,-1.37683,-0.000532623,-0.0169888,1.50408,-0.270542,-0.0580311,-0.00214407,-0.0253324,-0.165094,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.34907,-0.000209983,-0.016242,1.46262,-0.256849,-0.0572618,-1.37683,-0.000532623,-0.0169888,1.50408,-0.270542,-0.0580311,-0.00214407,-0.0253324,-0.165094,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000022_tz+0.10_tx+0.00_ty-0.02_p-0.05_fx-0.02_fy+0.00,-0.251946,3.4711251,0.55608,0.997785,0.020507,0.0632191,0.0029611,-1.33865,-0.000331666,-0.0163096,1.44578,-0.233666,-0.0572606,-1.36661,-0.000664625,-0.0170531,1.48729,-0.247189,-0.0580294,-0.00174115,-0.0252953,-0.148322,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.33865,-0.000331666,-0.0163096,1.44578,-0.233666,-0.0572606,-1.36661,-0.000664625,-0.0170531,1.48729,-0.247189,-0.0580294,-0.00174115,-0.0252953,-0.148322,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000023_tz+0.10_tx+0.00_ty-0.02_p-0.05_fx-0.01_fy+0.00,-0.251174,3.4711282,0.556033,0.998279,0.0204917,0.0548674,0.0028007,-1.32767,-0.000437766,-0.0163895,1.42819,-0.210325,-0.0572619,-1.35584,-0.000780819,-0.0171299,1.46975,-0.223696,-0.05803,-0.00133598,-0.0252408,-0.131601,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.32767,-0.000437766,-0.0163895,1.42819,-0.210325,-0.0572619,-1.35584,-0.000780819,-0.0171299,1.46975,-0.223696,-0.05803,-0.00133598,-0.0252408,-0.131601,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000024_tz+0.10_tx+0.00_ty-0.02_p-0.05_fx+0.00_fy+0.00,-0.250402,3.4711304,0.555997,0.998704,0.0204695,0.0465334,0.00263824,-1.31612,-0.000526955,-0.0164823,1.40982,-0.186828,-0.0572659,-1.34449,-0.000879897,-0.0172197,1.45145,-0.200063,-0.0580332,-0.000927747,-0.0251687,-0.114923,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.31612,-0.000526955,-0.0164823,1.40982,-0.186828,-0.0572659,-1.34449,-0.000879897,-0.0172197,1.45145,-0.200063,-0.0580332,-0.000927747,-0.0251687,-0.114923,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000025_tz+0.10_tx+0.00_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.249629,3.4711317,0.555973,0.999057,0.0204412,0.0382123,0.00247156,-1.30398,-0.000595091,-0.0165852,1.39069,-0.163175,-0.0572723,-1.33254,-0.000957687,-0.0173201,1.43238,-0.17629,-0.0580388,-0.000512541,-0.025081,-0.0982787,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.30398,-0.000595091,-0.0165852,1.39069,-0.163175,-0.0572723,-1.33254,-0.000957687,-0.0173201,1.43238,-0.17629,-0.0580388,-0.000512541,-0.025081,-0.0982787,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000026_tz+0.10_tx+0.00_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.248855,3.4711324,0.555959,0.999342,0.0204082,0.0298929,0.00229782,-1.29122,-0.000636944,-0.0166949,1.37077,-0.139374,-0.0572807,-1.31997,-0.0010089,-0.0174279,1.41254,-0.152379,-0.0580463,-8.49186e-05,-0.0249802,-0.0816438,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.29122,-0.000636944,-0.0166949,1.37077,-0.139374,-0.0572807,-1.31997,-0.0010089,-0.0174279,1.41254,-0.152379,-0.0580463,-8.49186e-05,-0.0249802,-0.0816438,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000027_tz+0.10_tx+0.00_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.248078,3.4711322,0.555956,0.999558,0.0203681,0.0215655,0.00211943,-1.27782,-0.000656502,-0.0168179,1.35007,-0.115424,-0.0572924,-1.30675,-0.00103767,-0.0175495,1.39193,-0.128336,-0.0580569,0.00035021,-0.0248611,-0.0649977,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.27782,-0.000656502,-0.0168179,1.35007,-0.115424,-0.0572924,-1.30675,-0.00103767,-0.0175495,1.39193,-0.128336,-0.0580569,0.00035021,-0.0248611,-0.0649977,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000028_tz+0.10_tx+0.01_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.243492,3.4711162,0.556209,0.996579,0.0205174,0.0799902,0.00327718,-1.35897,-7.25878e-05,-0.016185,1.47869,-0.279872,-0.057265,-1.38649,-0.000384637,-0.0169352,1.52012,-0.29375,-0.0580348,-0.00254414,-0.0253534,-0.181929,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.35897,-7.25878e-05,-0.016185,1.47869,-0.279872,-0.057265,-1.38649,-0.000384637,-0.0169352,1.52012,-0.29375,-0.0580348,-0.00254414,-0.0253534,-0.181929,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000029_tz+0.10_tx+0.01_ty-0.02_p-0.05_fx-0.02_fy+0.00,-0.242719,3.4711211,0.556139,0.997218,0.0205154,0.0715919,0.00311999,-1.34907,-0.000209993,-0.016242,1.46262,-0.256849,-0.0572617,-1.37683,-0.000532632,-0.0169887,1.50408,-0.270542,-0.0580311,-0.00214408,-0.0253325,-0.165094,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.34907,-0.000209993,-0.016242,1.46262,-0.256849,-0.0572617,-1.37683,-0.000532632,-0.0169887,1.50408,-0.270542,-0.0580311,-0.00214408,-0.0253325,-0.165094,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000030_tz+0.10_tx+0.01_ty-0.02_p-0.05_fx-0.01_fy+0.00,-0.241946,3.4711251,0.55608,0.997785,0.020507,0.0632192,0.0029611,-1.33865,-0.000331672,-0.0163096,1.44578,-0.233665,-0.0572606,-1.36661,-0.000664632,-0.017053,1.48729,-0.247189,-0.0580293,-0.00174116,-0.0252953,-0.148322,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.33865,-0.000331672,-0.0163096,1.44578,-0.233665,-0.0572606,-1.36661,-0.000664632,-0.017053,1.48729,-0.247189,-0.0580293,-0.00174116,-0.0252953,-0.148322,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000031_tz+0.10_tx+0.01_ty-0.02_p-0.05_fx+0.00_fy+0.00,-0.241174,3.4711282,0.556033,0.998279,0.0204917,0.0548675,0.0028007,-1.32767,-0.000437766,-0.0163895,1.42819,-0.210325,-0.0572619,-1.35584,-0.000780819,-0.0171299,1.46975,-0.223696,-0.05803,-0.00133598,-0.0252408,-0.131601,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.32767,-0.000437766,-0.0163895,1.42819,-0.210325,-0.0572619,-1.35584,-0.000780819,-0.0171299,1.46975,-0.223696,-0.05803,-0.00133598,-0.0252408,-0.131601,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000032_tz+0.10_tx+0.01_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.240402,3.4711304,0.555997,0.998703,0.0204695,0.0465335,0.00263823,-1.31612,-0.000526941,-0.0164823,1.40982,-0.186827,-0.0572659,-1.34449,-0.000879884,-0.0172197,1.45145,-0.200063,-0.0580332,-0.000927742,-0.0251687,-0.114923,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.31612,-0.000526941,-0.0164823,1.40982,-0.186827,-0.0572659,-1.34449,-0.000879884,-0.0172197,1.45145,-0.200063,-0.0580332,-0.000927742,-0.0251687,-0.114923,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000033_tz+0.10_tx+0.01_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.239629,3.4711317,0.555973,0.999057,0.0204412,0.0382124,0.00247155,-1.30398,-0.000595063,-0.0165853,1.39069,-0.163175,-0.0572723,-1.33254,-0.00095766,-0.0173202,1.43238,-0.17629,-0.0580388,-0.000512527,-0.025081,-0.0982789,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.30398,-0.000595063,-0.0165853,1.39069,-0.163175,-0.0572723,-1.33254,-0.00095766,-0.0173202,1.43238,-0.17629,-0.0580388,-0.000512527,-0.025081,-0.0982789,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000034_tz+0.10_tx+0.01_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.238855,3.4711324,0.555959,0.999342,0.0204082,0.0298931,0.00229781,-1.29122,-0.000636918,-0.016695,1.37077,-0.139374,-0.0572807,-1.31997,-0.00100888,-0.017428,1.41254,-0.152379,-0.0580463,-8.49057e-05,-0.0249802,-0.081644,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.29122,-0.000636918,-0.016695,1.37077,-0.139374,-0.0572807,-1.31997,-0.00100888,-0.017428,1.41254,-0.152379,-0.0580463,-8.49057e-05,-0.0249802,-0.081644,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000035_tz+0.10_tx+0.02_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.234266,3.4711105,0.556291,0.995866,0.0205131,0.0884167,0.0034332,-1.36834,7.9302e-05,-0.0161383,1.49402,-0.302733,-0.0572703,-1.39563,-0.00022187,-0.0168922,1.53541,-0.316812,-0.0580404,-0.00294215,-0.0253581,-0.198833,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.36834,7.9302e-05,-0.0161383,1.49402,-0.302733,-0.0572703,-1.39563,-0.00022187,-0.0168922,1.53541,-0.316812,-0.0580404,-0.00294215,-0.0253581,-0.198833,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
