name,qpos_0,qpos_1,qpos_2,qpos_3,qpos_4,qpos_5,qpos_6,qpos_7,qpos_8,qpos_9,qpos_10,qpos_11,qpos_12,qpos_13,qpos_14,qpos_15,qpos_16,qpos_17,qpos_18,qpos_19,qpos_20,qpos_21,qpos_22,qpos_23,qpos_24,qpos_25,qpos_26,qpos_27,qpos_28,qpos_29,qpos_30,qpos_31,qpos_32,qpos_33,qpos_34,qpos_35,ctrl_0,ctrl_1,ctrl_2,ctrl_3,ctrl_4,ctrl_5,ctrl_6,ctrl_7,ctrl_8,ctrl_9,ctrl_10,ctrl_11,ctrl_12,ctrl_13,ctrl_14,ctrl_15,ctrl_16,ctrl_17,ctrl_18,ctrl_19,ctrl_20,ctrl_21,ctrl_22,ctrl_23,ctrl_24,ctrl_25,ctrl_26,ctrl_27,ctrl_28
gen_000011_tz+0.03_tx-0.02_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.2667,1.4714582,0.486441,0.999698,0.0242003,0.00369773,0.00229647,-1.442,-0.00503437,-0.0163315,1.61927,-0.184675,-0.0649099,-1.47511,-0.00565341,-0.0173458,1.66037,-0.192644,-0.0661021,0.000128482,-0.0324228,-0.0292102,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.442,-0.00503437,-0.0163315,1.61927,-0.184675,-0.0649099,-1.47511,-0.00565341,-0.0173458,1.66037,-0.192644,-0.0661021,0.000128482,-0.0324228,-0.0292102,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000012_tz+0.03_tx-0.02_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.265957,1.4714573,0.486483,0.999696,0.0241653,-0.00435441,0.00214383,-1.42971,-0.00518434,-0.0164025,1.59797,-0.159567,-0.064898,-1.46292,-0.00581167,-0.0174087,1.63907,-0.167434,-0.0660881,0.000565435,-0.0323112,-0.0131159,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.42971,-0.00518434,-0.0164025,1.59797,-0.159567,-0.064898,-1.46292,-0.00581167,-0.0174087,1.63907,-0.167434,-0.0660881,0.000565435,-0.0323112,-0.0131159,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000013_tz+0.03_tx-0.02_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.265219,1.4714555,0.486535,0.999631,0.0241241,-0.0123388,0.00198905,-1.41689,-0.00531562,-0.0164891,1.57593,-0.134388,-0.0648886,-1.4502,-0.00595079,-0.0174878,1.61705,-0.142174,-0.0660764,0.00100331,-0.0321836,0.00284281,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.41689,-0.00531562,-0.0164891,1.57593,-0.134388,-0.0648886,-1.4502,-0.00595079,-0.0174878,1.61705,-0.142174,-0.0660764,0.00100331,-0.0321836,0.00284281,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000014_tz+0.03_tx-0.01_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.26052,1.4714519,0.486393,0.998675,0.0243042,0.0452488,0.00303382,-1.4963,-0.00400766,-0.0161356,1.7149,-0.309102,-0.0649862,-1.52874,-0.00457591,-0.0171973,1.75616,-0.317897,-0.0661868,-0.00205192,-0.0327874,-0.112303,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.4963,-0.00400766,-0.0161356,1.7149,-0.309102,-0.0649862,-1.52874,-0.00457591,-0.0171973,1.75616,-0.317897,-0.0661868,-0.00205192,-0.0327874,-0.112303,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000015_tz+0.03_tx-0.01_ty-0.02_p-0.05_fx-0.02_fy+0.00,-0.25974,1.4714548,0.48638,0.999025,0.024294,0.0367415,0.00288798,-1.48633,-0.00424686,-0.0161529,1.69723,-0.284379,-0.0649686,-1.51893,-0.00482658,-0.0172042,1.73844,-0.292965,-0.0661678,-0.00161311,-0.0327426,-0.0952806,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.48633,-0.00424686,-0.0161529,1.69723,-0.284379,-0.0649686,-1.51893,-0.00482658,-0.0172042,1.73844,-0.292965,-0.0661678,-0.00161311,-0.0327426,-0.0952806,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000016_tz+0.03_tx-0.01_ty-0.02_p-0.05_fx-0.01_fy+0.00,-0.258968,1.4714567,0.486378,0.9993,0.0242771,0.0283372,0.00274226,-1.47593,-0.00447108,-0.0161841,1.67883,-0.259571,-0.0649528,-1.50868,-0.00506166,-0.0172255,1.72,-0.267971,-0.0661505,-0.00117729,-0.0326807,-0.0784705,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.47593,-0.00447108,-0.0161841,1.67883,-0.259571,-0.0649528,-1.50868,-0.00506166,-0.0172255,1.72,-0.267971,-0.0661505,-0.00117729,-0.0326807,-0.0784705,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000017_tz+0.03_tx-0.01_ty-0.02_p-0.05_fx+0.00_fy+0.00,-0.258205,1.4714578,0.486388,0.999502,0.0242543,0.0200339,0.00259599,-1.46509,-0.00467888,-0.0162277,1.6597,-0.234682,-0.0649386,-1.49797,-0.00527969,-0.0172595,1.70084,-0.242918,-0.0661346,-0.000743464,-0.0326039,-0.0618671,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.46509,-0.00467888,-0.0162277,1.6597,-0.234682,-0.0649386,-1.49797,-0.00527969,-0.0172595,1.70084,-0.242918,-0.0661346,-0.000743464,-0.0326039,-0.0618671,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000018_tz+0.03_tx-0.01_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.257449,1.4714583,0.486409,0.999634,0.024229,0.0118249,0.00244745,-1.45379,-0.00486656,-0.0162759,1.63985,-0.209713,-0.064924,-1.48679,-0.00547683,-0.0172986,1.68096,-0.217806,-0.0661182,-0.000308356,-0.0325185,-0.0454559,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.45379,-0.00486656,-0.0162759,1.63985,-0.209713,-0.064924,-1.48679,-0.00547683,-0.0172986,1.68096,-0.217806,-0.0661182,-0.000308356,-0.0325185,-0.0454559,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000019_tz+0.03_tx-0.01_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.2567,1.4714582,0.486441,0.999698,0.0242002,0.00369788,0.00229647,-1.442,-0.00503437,-0.0163316,1.61927,-0.184675,-0.0649099,-1.47511,-0.0056534,-0.0173458,1.66037,-0.192644,-0.0661021,0.00012848,-0.0324228,-0.0292105,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.442,-0.00503437,-0.0163316,1.61927,-0.184675,-0.0649099,-1.47511,-0.0056534,-0.0173458,1.66037,-0.192644,-0.0661021,0.00012848,-0.0324228,-0.0292105,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000020_tz+0.03_tx-0.01_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.255957,1.4714573,0.486483,0.999696,0.0241652,-0.00435428,0.00214383,-1.42971,-0.00518434,-0.0164026,1.59797,-0.159567,-0.0648981,-1.46292,-0.00581167,-0.0174088,1.63907,-0.167434,-0.0660881,0.000565435,-0.0323111,-0.0131162,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.42971,-0.00518434,-0.0164026,1.59797,-0.159567,-0.0648981,-1.46292,-0.00581167,-0.0174088,1.63907,-0.167434,-0.0660881,0.000565435,-0.0323111,-0.0131162,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000021_tz+0.03_tx+0.00_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.251309,1.4714481,0.486419,0.998247,0.0243079,0.0538623,0.00317986,-1.50585,-0.00375352,-0.0161306,1.73185,-0.333738,-0.0650053,-1.53812,-0.00430962,-0.0172027,1.77316,-0.342764,-0.0662071,-0.0024937,-0.0328158,-0.129544,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.50585,-0.00375352,-0.0161306,1.73185,-0.333738,-0.0650053,-1.53812,-0.00430962,-0.0172027,1.77316,-0.342764,-0.0662071,-0.0024937,-0.0328158,-0.129544,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000022_tz+0.03_tx+0.00_ty-0.02_p-0.05_fx-0.02_fy+0.00,-0.25052,1.4714519,0.486393,0.998675,0.0243042,0.045249,0.00303382,-1.4963,-0.00400765,-0.0161355,1.7149,-0.309102,-0.0649862,-1.52874,-0.0045759,-0.0171972,1.75616,-0.317897,-0.0661868,-0.00205193,-0.0327874,-0.112303,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.4963,-0.00400765,-0.0161355,1.7149,-0.309102,-0.0649862,-1.52874,-0.0045759,-0.0171972,1.75616,-0.317897,-0.0661868,-0.00205193,-0.0327874,-0.112303,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000023_tz+0.03_tx+0.00_ty-0.02_p-0.05_fx-0.01_fy+0.00,-0.24974,1.4714548,0.48638,0.999025,0.024294,0.0367417,0.00288798,-1.48633,-0.00424685,-0.0161528,1.69723,-0.284378,-0.0649685,-1.51893,-0.00482657,-0.0172041,1.73844,-0.292965,-0.0661678,-0.00161311,-0.0327426,-0.0952809,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.48633,-0.00424685,-0.0161528,1.69723,-0.284378,-0.0649685,-1.51893,-0.00482657,-0.0172041,1.73844,-0.292965,-0.0661678,-0.00161311,-0.0327426,-0.0952809,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000024_tz+0.03_tx+0.00_ty-0.02_p-0.05_fx+0.00_fy+0.00,-0.248968,1.4714567,0.486378,0.9993,0.0242771,0.0283374,0.00274226,-1.47593,-0.00447107,-0.016184,1.67883,-0.259571,-0.0649528,-1.50868,-0.00506164,-0.0172254,1.72,-0.267971,-0.0661505,-0.0011773,-0.0326808,-0.0784709,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.47593,-0.00447107,-0.016184,1.67883,-0.259571,-0.0649528,-1.50868,-0.00506164,-0.0172254,1.72,-0.267971,-0.0661505,-0.0011773,-0.0326808,-0.0784709,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000025_tz+0.03_tx+0.00_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.248205,1.4714578,0.486388,0.999502,0.0242543,0.0200341,0.00259599,-1.46509,-0.00467888,-0.0162277,1.6597,-0.234681,-0.0649386,-1.49797,-0.00527969,-0.0172595,1.70084,-0.242917,-0.0661346,-0.00074347,-0.0326038,-0.0618675,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.46509,-0.00467888,-0.0162277,1.6597,-0.234681,-0.0649386,-1.49797,-0.00527969,-0.0172595,1.70084,-0.242917,-0.0661346,-0.00074347,-0.0326038,-0.0618675,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000026_tz+0.03_tx+0.00_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.247449,1.4714583,0.486409,0.999633,0.024229,0.0118251,0.00244745,-1.45379,-0.00486656,-0.016276,1.63985,-0.209713,-0.0649241,-1.48679,-0.00547683,-0.0172987,1.68096,-0.217806,-0.0661182,-0.000308359,-0.0325184,-0.0454562,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.45379,-0.00486656,-0.016276,1.63985,-0.209713,-0.0649241,-1.48679,-0.00547683,-0.0172987,1.68096,-0.217806,-0.0661182,-0.000308359,-0.0325184,-0.0454562,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000027_tz+0.03_tx+0.00_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.2467,1.4714582,0.486441,0.999698,0.0242002,0.00369805,0.00229646,-1.442,-0.00503436,-0.0163317,1.61927,-0.184675,-0.0649099,-1.47511,-0.0056534,-0.0173459,1.66037,-0.192644,-0.0661021,0.000128481,-0.0324227,-0.0292108,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.442,-0.00503436,-0.0163317,1.61927,-0.184675,-0.0649099,-1.47511,-0.0056534,-0.0173459,1.66037,-0.192644,-0.0661021,0.000128481,-0.0324227,-0.0292108,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000028_tz+0.03_tx+0.01_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.242107,1.4714433,0.486458,0.997738,0.0243056,0.0625852,0.00332617,-1.51499,-0.00348443,-0.0161363,1.74806,-0.358281,-0.0650255,-1.54706,-0.00402765,-0.0172192,1.78943,-0.367562,-0.0662283,-0.0029384,-0.0328284,-0.147014,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.51499,-0.00348443,-0.0161363,1.74806,-0.358281,-0.0650255,-1.54706,-0.00402765,-0.0172192,1.78943,-0.367562,-0.0662283,-0.0029384,-0.0328284,-0.147014,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000029_tz+0.03_tx+0.01_ty-0.02_p-0.05_fx-0.02_fy+0.00,-0.241309,1.4714481,0.486419,0.998247,0.024308,0.0538624,0.00317986,-1.50585,-0.00375351,-0.0161305,1.73185,-0.333738,-0.0650053,-1.53812,-0.00430961,-0.0172027,1.77316,-0.342764,-0.066207,-0.00249371,-0.0328159,-0.129545,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.50585,-0.00375351,-0.0161305,1.73185,-0.333738,-0.0650053,-1.53812,-0.00430961,-0.0172027,1.77316,-0.342764,-0.066207,-0.00249371,-0.0328159,-0.129545,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000030_tz+0.03_tx+0.01_ty-0.02_p-0.05_fx-0.01_fy+0.00,-0.24052,1.4714519,0.486393,0.998675,0.0243042,0.0452491,0.00303381,-1.4963,-0.00400764,-0.0161355,1.7149,-0.309102,-0.0649862,-1.52874,-0.00457589,-0.0171971,1.75616,-0.317897,-0.0661868,-0.00205193,-0.0327875,-0.112303,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.4963,-0.00400764,-0.0161355,1.7149,-0.309102,-0.0649862,-1.52874,-0.00457589,-0.0171971,1.75616,-0.317897,-0.0661868,-0.00205193,-0.0327875,-0.112303,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000031_tz+0.03_tx+0.01_ty-0.02_p-0.05_fx+0.00_fy+0.00,-0.23974,1.4714548,0.48638,0.999025,0.0242941,0.0367418,0.00288798,-1.48633,-0.00424684,-0.0161528,1.69723,-0.284378,-0.0649685,-1.51893,-0.00482656,-0.0172041,1.73844,-0.292964,-0.0661678,-0.00161311,-0.0327427,-0.0952811,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.48633,-0.00424684,-0.0161528,1.69723,-0.284378,-0.0649685,-1.51893,-0.00482656,-0.0172041,1.73844,-0.292964,-0.0661678,-0.00161311,-0.0327427,-0.0952811,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000032_tz+0.03_tx+0.01_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.238968,1.4714567,0.486378,0.9993,0.0242771,0.0283375,0.00274226,-1.47593,-0.00447107,-0.0161841,1.67883,-0.259571,-0.0649528,-1.50868,-0.00506165,-0.0172255,1.72,-0.267971,-0.0661505,-0.0011773,-0.0326808,-0.0784712,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.47593,-0.00447107,-0.0161841,1.67883,-0.259571,-0.0649528,-1.50868,-0.00506165,-0.0172255,1.72,-0.267971,-0.0661505,-0.0011773,-0.0326808,-0.0784712,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000033_tz+0.03_tx+0.01_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.238205,1.4714578,0.486388,0.999502,0.0242542,0.0200343,0.002596,-1.46509,-0.00467888,-0.0162279,1.6597,-0.234681,-0.0649387,-1.49797,-0.00527969,-0.0172597,1.70084,-0.242917,-0.0661346,-0.000743471,-0.0326037,-0.0618679,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.46509,-0.00467888,-0.0162279,1.6597,-0.234681,-0.0649387,-1.49797,-0.00527969,-0.0172597,1.70084,-0.242917,-0.0661346,-0.000743471,-0.0326037,-0.0618679,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000034_tz+0.03_tx+0.01_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.237449,1.4714583,0.486409,0.999633,0.0242289,0.0118253,0.00244745,-1.45379,-0.00486655,-0.0162762,1.63985,-0.209713,-0.0649241,-1.48679,-0.00547683,-0.0172989,1.68096,-0.217805,-0.0661183,-0.000308353,-0.0325183,-0.0454567,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.45379,-0.00486655,-0.0162762,1.63985,-0.209713,-0.0649241,-1.48679,-0.00547683,-0.0172989,1.68096,-0.217805,-0.0661183,-0.000308353,-0.0325183,-0.0454567,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000035_tz+0.03_tx+0.02_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.232913,1.4714376,0.486511,0.997144,0.024297,0.0714195,0.00347301,-1.52373,-0.00320084,-0.0161523,1.76355,-0.382726,-0.0650467,-1.55559,-0.0037304,-0.017246,1.80498,-0.392284,-0.0662503,-0.00338623,-0.0328247,-0.164717,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.52373,-0.00320084,-0.0161523,1.76355,-0.382726,-0.0650467,-1.55559,-0.0037304,-0.017246,1.80498,-0.392284,-0.0662503,-0.00338623,-0.0328247,-0.164717,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
