name,qpos_0,qpos_1,qpos_2,qpos_3,qpos_4,qpos_5,qpos_6,qpos_7,qpos_8,qpos_9,qpos_10,qpos_11,qpos_12,qpos_13,qpos_14,qpos_15,qpos_16,qpos_17,qpos_18,qpos_19,qpos_20,qpos_21,qpos_22,qpos_23,qpos_24,qpos_25,qpos_26,qpos_27,qpos_28,qpos_29,qpos_30,qpos_31,qpos_32,qpos_33,qpos_34,qpos_35,ctrl_0,ctrl_1,ctrl_2,ctrl_3,ctrl_4,ctrl_5,ctrl_6,ctrl_7,ctrl_8,ctrl_9,ctrl_10,ctrl_11,ctrl_12,ctrl_13,ctrl_14,ctrl_15,ctrl_16,ctrl_17,ctrl_18,ctrl_19,ctrl_20,ctrl_21,ctrl_22,ctrl_23,ctrl_24,ctrl_25,ctrl_26,ctrl_27,ctrl_28
gen_000010_tz+0.02_tx-0.02_ty-0.02_p-0.05_fx+0.00_fy+0.00,-0.267124,0.9715121,0.476475,0.999657,0.0248462,0.00789206,0.00242694,-1.4737,-0.00545949,-0.0161838,1.67543,-0.217512,-0.0661986,-1.50757,-0.00612246,-0.0172633,1.71657,-0.224762,-0.0674773,-0.000211567,-0.0337338,-0.0375814,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.4737,-0.00545949,-0.0161838,1.67543,-0.217512,-0.0661986,-1.50757,-0.00612246,-0.0172633,1.71657,-0.224762,-0.0674773,-0.000211567,-0.0337338,-0.0375814,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000011_tz+0.02_tx-0.02_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.266376,0.9715118,0.476513,0.999689,0.0248161,-0.000233472,0.00227837,-1.46204,-0.00564539,-0.0162322,1.6548,-0.192296,-0.0661816,-1.49601,-0.00631709,-0.017302,1.69591,-0.199423,-0.067458,0.00022975,-0.0336346,-0.0213388,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.46204,-0.00564539,-0.0162322,1.6548,-0.192296,-0.0661816,-1.49601,-0.00631709,-0.017302,1.69591,-0.199423,-0.067458,0.00022975,-0.0336346,-0.0213388,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000012_tz+0.02_tx-0.02_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.265636,0.9715104999999999,0.476561,0.999656,0.0247801,-0.00827074,0.00212847,-1.4499,-0.00581357,-0.0162958,1.63345,-0.167022,-0.0661668,-1.48396,-0.00649344,-0.0173564,1.67455,-0.174047,-0.0674408,0.000670145,-0.0335199,-0.00527343,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.4499,-0.00581357,-0.0162958,1.63345,-0.167022,-0.0661668,-1.48396,-0.00649344,-0.0173564,1.67455,-0.174047,-0.0674408,0.000670145,-0.0335199,-0.00527343,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000013_tz+0.02_tx-0.02_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.264902,0.9715085,0.476619,0.99956,0.0247378,-0.0162262,0.00197693,-1.43727,-0.00596359,-0.0163758,1.61138,-0.141688,-0.0661543,-1.47139,-0.00665114,-0.0174278,1.65248,-0.148633,-0.0674258,0.00111006,-0.0333893,0.0106287,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.43727,-0.00596359,-0.0163758,1.61138,-0.141688,-0.0661543,-1.47139,-0.00665114,-0.0174278,1.65248,-0.148633,-0.0674258,0.00111006,-0.0333893,0.0106287,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000014_tz+0.02_tx-0.01_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.260203,0.9715067,0.476433,0.998826,0.0249261,0.0414346,0.00300879,-1.51587,-0.00453157,-0.0160768,1.75073,-0.31772,-0.066271,-1.54923,-0.00515198,-0.0172003,1.79208,-0.325689,-0.0675571,-0.00198743,-0.0340163,-0.104661,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.51587,-0.00453157,-0.0160768,1.75073,-0.31772,-0.066271,-1.54923,-0.00515198,-0.0172003,1.79208,-0.325689,-0.0675571,-0.00198743,-0.0340163,-0.104661,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000015_tz+0.02_tx-0.01_ty-0.02_p-0.05_fx-0.02_fy+0.00,-0.259419,0.9715093,0.476425,0.999145,0.0249142,0.0328782,0.00286383,-1.50596,-0.00478861,-0.0160867,1.73299,-0.292775,-0.0662513,-1.53947,-0.00542078,-0.0171986,1.77428,-0.300531,-0.0675358,-0.00153932,-0.033967,-0.087543,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.50596,-0.00478861,-0.0160867,1.73299,-0.292775,-0.0662513,-1.53947,-0.00542078,-0.0171986,1.77428,-0.300531,-0.0675358,-0.00153932,-0.033967,-0.087543,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000016_tz+0.02_tx-0.01_ty-0.02_p-0.05_fx-0.01_fy+0.00,-0.258645,0.9715109,0.476431,0.999388,0.0248955,0.0244381,0.00271918,-1.49563,-0.00503044,-0.016111,1.71453,-0.267757,-0.0662334,-1.52928,-0.00567367,-0.0172116,1.75575,-0.275322,-0.0675161,-0.00109509,-0.0339006,-0.0706627,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.49563,-0.00503044,-0.016111,1.71453,-0.267757,-0.0662334,-1.52928,-0.00567367,-0.0172116,1.75575,-0.275322,-0.0675161,-0.00109509,-0.0339006,-0.0706627,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000017_tz+0.02_tx-0.01_ty-0.02_p-0.05_fx+0.00_fy+0.00,-0.25788,0.9715118,0.476447,0.999557,0.024872,0.0161124,0.00257395,-1.48489,-0.00525491,-0.0161453,1.69534,-0.242667,-0.0662163,-1.51865,-0.00590845,-0.0172351,1.73652,-0.250064,-0.0674971,-0.000653285,-0.0338212,-0.0540153,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.48489,-0.00525491,-0.0161453,1.69534,-0.242667,-0.0662163,-1.51865,-0.00590845,-0.0172351,1.73652,-0.250064,-0.0674971,-0.000653285,-0.0338212,-0.0540153,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000018_tz+0.02_tx-0.01_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.257124,0.9715121,0.476475,0.999657,0.0248462,0.00789223,0.00242694,-1.4737,-0.00545947,-0.0161838,1.67543,-0.217511,-0.0661986,-1.50757,-0.00612245,-0.0172633,1.71657,-0.224762,-0.0674772,-0.000211568,-0.0337339,-0.0375818,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.4737,-0.00545947,-0.0161838,1.67543,-0.217511,-0.0661986,-1.50757,-0.00612245,-0.0172633,1.71657,-0.224762,-0.0674772,-0.000211568,-0.0337339,-0.0375818,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000019_tz+0.02_tx-0.01_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.256376,0.9715118,0.476513,0.999689,0.0248161,-0.000233324,0.00227838,-1.46204,-0.00564539,-0.0162323,1.6548,-0.192296,-0.0661816,-1.49601,-0.00631709,-0.017302,1.69591,-0.199423,-0.0674581,0.000229744,-0.0336346,-0.0213391,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.46204,-0.00564539,-0.0162323,1.6548,-0.192296,-0.0661816,-1.49601,-0.00631709,-0.017302,1.69591,-0.199423,-0.0674581,0.000229744,-0.0336346,-0.0213391,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000020_tz+0.02_tx-0.01_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.255636,0.9715104999999999,0.476561,0.999656,0.0247801,-0.00827061,0.00212847,-1.4499,-0.00581357,-0.0162959,1.63345,-0.167022,-0.0661668,-1.48396,-0.00649344,-0.0173565,1.67455,-0.174047,-0.0674408,0.00067014,-0.0335199,-0.0052737,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.4499,-0.00581357,-0.0162959,1.63345,-0.167022,-0.0661668,-1.48396,-0.00649344,-0.0173565,1.67455,-0.174047,-0.0674408,0.00067014,-0.0335199,-0.0052737,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000021_tz+0.02_tx+0.00_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.250997,0.9715031,0.476452,0.998427,0.0249316,0.0501104,0.00315417,-1.52538,-0.00425929,-0.0160794,1.76774,-0.342587,-0.0662921,-1.55857,-0.00486719,-0.0172148,1.80916,-0.350795,-0.0675796,-0.00243941,-0.034049,-0.122026,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.52538,-0.00425929,-0.0160794,1.76774,-0.342587,-0.0662921,-1.55857,-0.00486719,-0.0172148,1.80916,-0.350795,-0.0675796,-0.00243941,-0.034049,-0.122026,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000022_tz+0.02_tx+0.00_ty-0.02_p-0.05_fx-0.02_fy+0.00,-0.250203,0.9715067,0.476433,0.998826,0.0249262,0.0414348,0.00300879,-1.51587,-0.00453154,-0.0160767,1.75073,-0.317719,-0.066271,-1.54923,-0.00515196,-0.0172002,1.79208,-0.325689,-0.0675571,-0.00198743,-0.0340163,-0.104662,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.51587,-0.00453154,-0.0160767,1.75073,-0.317719,-0.066271,-1.54923,-0.00515196,-0.0172002,1.79208,-0.325689,-0.0675571,-0.00198743,-0.0340163,-0.104662,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000023_tz+0.02_tx+0.00_ty-0.02_p-0.05_fx-0.01_fy+0.00,-0.249419,0.9715093,0.476425,0.999145,0.0249138,0.0328775,0.00286399,-1.50596,-0.00478906,-0.0160879,1.73299,-0.292776,-0.0662516,-1.53947,-0.00542126,-0.0171997,1.77428,-0.300531,-0.0675361,-0.00153961,-0.0339661,-0.0875417,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.50596,-0.00478906,-0.0160879,1.73299,-0.292776,-0.0662516,-1.53947,-0.00542126,-0.0171997,1.77428,-0.300531,-0.0675361,-0.00153961,-0.0339661,-0.0875417,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000024_tz+0.02_tx+0.00_ty-0.02_p-0.05_fx+0.00_fy+0.00,-0.248645,0.9715109,0.476431,0.999388,0.0248956,0.0244383,0.00271917,-1.49563,-0.00503041,-0.0161109,1.71453,-0.267757,-0.0662334,-1.52928,-0.00567364,-0.0172115,1.75575,-0.275322,-0.0675161,-0.00109509,-0.0339007,-0.0706631,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.49563,-0.00503041,-0.0161109,1.71453,-0.267757,-0.0662334,-1.52928,-0.00567364,-0.0172115,1.75575,-0.275322,-0.0675161,-0.00109509,-0.0339007,-0.0706631,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000025_tz+0.02_tx+0.00_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.24788,0.9715118,0.476447,0.999557,0.0248719,0.0161126,0.00257395,-1.48489,-0.00525491,-0.0161454,1.69534,-0.242667,-0.0662164,-1.51865,-0.00590845,-0.0172351,1.73652,-0.250064,-0.0674971,-0.000653293,-0.0338211,-0.0540157,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.48489,-0.00525491,-0.0161454,1.69534,-0.242667,-0.0662164,-1.51865,-0.00590845,-0.0172351,1.73652,-0.250064,-0.0674971,-0.000653293,-0.0338211,-0.0540157,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000026_tz+0.02_tx+0.00_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.247124,0.9715121,0.476475,0.999657,0.0248461,0.00789243,0.00242694,-1.4737,-0.00545949,-0.0161839,1.67543,-0.217511,-0.0661986,-1.50757,-0.00612247,-0.0172634,1.71657,-0.224762,-0.0674773,-0.000211581,-0.0337338,-0.0375822,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.4737,-0.00545949,-0.0161839,1.67543,-0.217511,-0.0661986,-1.50757,-0.00612247,-0.0172634,1.71657,-0.224762,-0.0674773,-0.000211581,-0.0337338,-0.0375822,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000027_tz+0.02_tx+0.00_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.246376,0.9715117,0.476513,0.999689,0.0248161,-0.000233143,0.00227838,-1.46204,-0.00564539,-0.0162324,1.6548,-0.192296,-0.0661817,-1.49601,-0.0063171,-0.0173022,1.69591,-0.199423,-0.0674581,0.000229736,-0.0336345,-0.0213395,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.46204,-0.00564539,-0.0162324,1.6548,-0.192296,-0.0661817,-1.49601,-0.0063171,-0.0173022,1.69591,-0.199423,-0.0674581,0.000229736,-0.0336345,-0.0213395,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000028_tz+0.02_tx+0.01_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.241801,0.9714986,0.476485,0.997947,0.0249309,0.0589088,0.00330004,-1.53449,-0.00397174,-0.016093,1.78402,-0.367371,-0.0663143,-1.5675,-0.00456632,-0.0172405,1.82553,-0.375841,-0.0676029,-0.00289523,-0.0340657,-0.139643,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.53449,-0.00397174,-0.016093,1.78402,-0.367371,-0.0663143,-1.5675,-0.00456632,-0.0172405,1.82553,-0.375841,-0.0676029,-0.00289523,-0.0340657,-0.139643,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000029_tz+0.02_tx+0.01_ty-0.02_p-0.05_fx-0.02_fy+0.00,-0.240997,0.9715031,0.476452,0.998427,0.0249316,0.0501106,0.00315417,-1.52538,-0.00425927,-0.0160793,1.76774,-0.342586,-0.0662921,-1.55857,-0.00486717,-0.0172147,1.80916,-0.350794,-0.0675796,-0.00243941,-0.034049,-0.122026,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.52538,-0.00425927,-0.0160793,1.76774,-0.342586,-0.0662921,-1.55857,-0.00486717,-0.0172147,1.80916,-0.350794,-0.0675796,-0.00243941,-0.034049,-0.122026,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000030_tz+0.02_tx+0.01_ty-0.02_p-0.05_fx-0.01_fy+0.00,-0.240203,0.9715067,0.476433,0.998826,0.0249258,0.041434,0.00300892,-1.51587,-0.00453189,-0.0160776,1.75073,-0.31772,-0.0662712,-1.54923,-0.00515233,-0.0172011,1.79208,-0.32569,-0.0675573,-0.00198764,-0.0340156,-0.10466,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.51587,-0.00453189,-0.0160776,1.75073,-0.31772,-0.0662712,-1.54923,-0.00515233,-0.0172011,1.79208,-0.32569,-0.0675573,-0.00198764,-0.0340156,-0.10466,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000031_tz+0.02_tx+0.01_ty-0.02_p-0.05_fx+0.00_fy+0.00,-0.239419,0.9715093,0.476425,0.999145,0.0249138,0.0328777,0.00286399,-1.50596,-0.00478905,-0.0160878,1.73299,-0.292776,-0.0662516,-1.53947,-0.00542124,-0.0171997,1.77428,-0.300531,-0.0675361,-0.00153961,-0.0339661,-0.087542,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.50596,-0.00478905,-0.0160878,1.73299,-0.292776,-0.0662516,-1.53947,-0.00542124,-0.0171997,1.77428,-0.300531,-0.0675361,-0.00153961,-0.0339661,-0.087542,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000032_tz+0.02_tx+0.01_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.238645,0.9715109,0.476431,0.999388,0.0248955,0.0244384,0.00271918,-1.49563,-0.00503042,-0.016111,1.71453,-0.267757,-0.0662334,-1.52928,-0.00567366,-0.0172116,1.75575,-0.275322,-0.0675161,-0.0010951,-0.0339007,-0.0706634,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.49563,-0.00503042,-0.016111,1.71453,-0.267757,-0.0662334,-1.52928,-0.00567366,-0.0172116,1.75575,-0.275322,-0.0675161,-0.0010951,-0.0339007,-0.0706634,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000033_tz+0.02_tx+0.01_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.23788,0.9715118,0.476447,0.999557,0.0248719,0.0161128,0.00257396,-1.48489,-0.00525493,-0.0161456,1.69534,-0.242667,-0.0662164,-1.51865,-0.00590848,-0.0172354,1.73652,-0.250064,-0.0674972,-0.000653312,-0.033821,-0.0540161,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.48489,-0.00525493,-0.0161456,1.69534,-0.242667,-0.0662164,-1.51865,-0.00590848,-0.0172354,1.73652,-0.250064,-0.0674972,-0.000653312,-0.033821,-0.0540161,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000034_tz+0.02_tx+0.01_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.237124,0.9715121,0.476475,0.999657,0.024846,0.00789265,0.00242695,-1.4737,-0.0054595,-0.0161841,1.67543,-0.217511,-0.0661987,-1.50757,-0.00612249,-0.0172636,1.71657,-0.224762,-0.0674773,-0.000211593,-0.0337336,-0.0375826,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.4737,-0.0054595,-0.0161841,1.67543,-0.217511,-0.0661987,-1.50757,-0.00612249,-0.0172636,1.71657,-0.224762,-0.0674773,-0.000211593,-0.0337336,-0.0375826,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000035_tz+0.02_tx+0.02_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.232615,0.9714931,0.476532,0.997379,0.0249238,0.0678314,0.00344663,-1.54322,-0.00366933,-0.0161171,1.79958,-0.392067,-0.0663373,-1.57603,-0.0042497,-0.017277,1.84116,-0.400823,-0.0676269,-0.00335507,-0.0340658,-0.15752,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.54322,-0.00366933,-0.0161171,1.79958,-0.392067,-0.0663373,-1.57603,-0.0042497,-0.017277,1.84116,-0.400823,-0.0676269,-0.00335507,-0.0340658,-0.15752,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
