name,qpos_0,qpos_1,qpos_2,qpos_3,qpos_4,qpos_5,qpos_6,qpos_7,qpos_8,qpos_9,qpos_10,qpos_11,qpos_12,qpos_13,qpos_14,qpos_15,qpos_16,qpos_17,qpos_18,qpos_19,qpos_20,qpos_21,qpos_22,qpos_23,qpos_24,qpos_25,qpos_26,qpos_27,qpos_28,qpos_29,qpos_30,qpos_31,qpos_32,qpos_33,qpos_34,qpos_35,ctrl_0,ctrl_1,ctrl_2,ctrl_3,ctrl_4,ctrl_5,ctrl_6,ctrl_7,ctrl_8,ctrl_9,ctrl_10,ctrl_11,ctrl_12,ctrl_13,ctrl_14,ctrl_15,ctrl_16,ctrl_17,ctrl_18,ctrl_19,ctrl_20,ctrl_21,ctrl_22,ctrl_23,ctrl_24,ctrl_25,ctrl_26,ctrl_27,ctrl_28
gen_000010_tz+0.07_tx-0.02_ty-0.02_p-0.05_fx+0.00_fy+0.00,-0.268538,2.9712404,0.531127,0.999438,0.0216952,0.0254505,0.0024199,-1.35448,-0.00220358,-0.0165628,1.47125,-0.167698,-0.059768,-1.38441,-0.00263854,-0.0173794,1.51261,-0.179107,-0.0606596,-0.000353119,-0.0275222,-0.072742,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.35448,-0.00220358,-0.0165628,1.47125,-0.167698,-0.059768,-1.38441,-0.00263854,-0.0173794,1.51261,-0.179107,-0.0606596,-0.000353119,-0.0275222,-0.072742,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000011_tz+0.07_tx-0.02_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.267776,2.9712406,0.531134,0.999614,0.0216634,0.0172405,0.00225341,-1.34181,-0.00228168,-0.0166586,1.4507,-0.143395,-0.0597689,-1.37191,-0.00272564,-0.0174714,1.49211,-0.154697,-0.0606594,7.70406e-05,-0.0274217,-0.0563306,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.34181,-0.00228168,-0.0166586,1.4507,-0.143395,-0.0597689,-1.37191,-0.00272564,-0.0174714,1.49211,-0.154697,-0.0606594,7.70406e-05,-0.0274217,-0.0563306,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000012_tz+0.07_tx-0.02_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.267014,2.97124,0.531152,0.999723,0.0216244,0.0090473,0.00208367,-1.32854,-0.00233997,-0.0167699,1.42938,-0.118973,-0.0597731,-1.35879,-0.00279271,-0.0175794,1.47086,-0.130184,-0.0606623,0.000511572,-0.0273027,-0.0399558,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.32854,-0.00233997,-0.0167699,1.42938,-0.118973,-0.0597731,-1.35879,-0.00279271,-0.0175794,1.47086,-0.130184,-0.0606623,0.000511572,-0.0273027,-0.0399558,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000013_tz+0.07_tx-0.02_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.266252,2.9712384,0.53118,0.999765,0.0215777,0.000864294,0.00191047,-1.31464,-0.00237774,-0.016898,1.4073,-0.094426,-0.0597808,-1.34504,-0.0028391,-0.0177045,1.44885,-0.105566,-0.0606686,0.000950627,-0.0271642,-0.0236036,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.31464,-0.00237774,-0.016898,1.4073,-0.094426,-0.0597808,-1.34504,-0.0028391,-0.0177045,1.44885,-0.105566,-0.0606686,0.000950627,-0.0271642,-0.0236036,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000014_tz+0.07_tx-0.01_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.261605,2.971232,0.531208,0.998037,0.0217727,0.0586392,0.00304501,-1.39959,-0.00167985,-0.0162696,1.54591,-0.26366,-0.0597811,-1.4288,-0.00207507,-0.017106,1.58714,-0.275661,-0.0606766,-0.00201116,-0.0277894,-0.139138,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.39959,-0.00167985,-0.0162696,1.54591,-0.26366,-0.0597811,-1.4288,-0.00207507,-0.017106,1.58714,-0.275661,-0.0606766,-0.00201116,-0.0277894,-0.139138,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000015_tz+0.07_tx-0.01_ty-0.02_p-0.05_fx-0.02_fy+0.00,-0.260834,2.9712354,0.53117,0.998494,0.021763,0.0502761,0.00289123,-1.3891,-0.0018356,-0.0163241,1.52837,-0.239863,-0.0597744,-1.41851,-0.00224125,-0.0171551,1.56962,-0.251688,-0.0606692,-0.00159933,-0.0277474,-0.122397,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.3891,-0.0018356,-0.0163241,1.52837,-0.239863,-0.0597744,-1.41851,-0.00224125,-0.0171551,1.56962,-0.251688,-0.0606692,-0.00159933,-0.0277474,-0.122397,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000016_tz+0.07_tx-0.01_ty-0.02_p-0.05_fx-0.01_fy+0.00,-0.260066,2.9712379,0.531145,0.998879,0.0217467,0.0419595,0.00273635,-1.3781,-0.00197597,-0.0163914,1.51008,-0.215936,-0.0597701,-1.40769,-0.00239171,-0.0172173,1.55136,-0.227605,-0.0606639,-0.00118664,-0.0276884,-0.105756,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.3781,-0.00197597,-0.0163914,1.51008,-0.215936,-0.0597701,-1.40769,-0.00239171,-0.0172173,1.55136,-0.227605,-0.0606639,-0.00118664,-0.0276884,-0.105756,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000017_tz+0.07_tx-0.01_ty-0.02_p-0.05_fx+0.00_fy+0.00,-0.259301,2.9712395,0.53113,0.999193,0.021723,0.0336857,0.00258051,-1.36656,-0.00210104,-0.0164736,1.49105,-0.19188,-0.0597684,-1.39633,-0.00252661,-0.0172946,1.53236,-0.203412,-0.0606612,-0.000773633,-0.0276111,-0.0892079,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.36656,-0.00210104,-0.0164736,1.49105,-0.19188,-0.0597684,-1.39633,-0.00252661,-0.0172946,1.53236,-0.203412,-0.0606612,-0.000773633,-0.0276111,-0.0892079,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000018_tz+0.07_tx-0.01_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.258538,2.9712404,0.531127,0.999438,0.0216952,0.0254507,0.0024199,-1.35448,-0.00220358,-0.0165628,1.47125,-0.167697,-0.0597679,-1.38441,-0.00263854,-0.0173794,1.51261,-0.179107,-0.0606596,-0.000353128,-0.0275222,-0.0727424,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.35448,-0.00220358,-0.0165628,1.47125,-0.167697,-0.0597679,-1.38441,-0.00263854,-0.0173794,1.51261,-0.179107,-0.0606596,-0.000353128,-0.0275222,-0.0727424,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000019_tz+0.07_tx-0.01_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.257776,2.9712406,0.531134,0.999614,0.0216634,0.0172406,0.00225341,-1.34181,-0.00228167,-0.0166586,1.4507,-0.143395,-0.0597689,-1.37191,-0.00272562,-0.0174714,1.49211,-0.154697,-0.0606594,7.70459e-05,-0.0274216,-0.0563308,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.34181,-0.00228167,-0.0166586,1.4507,-0.143395,-0.0597689,-1.37191,-0.00272562,-0.0174714,1.49211,-0.154697,-0.0606594,7.70459e-05,-0.0274216,-0.0563308,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000020_tz+0.07_tx-0.01_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.257014,2.97124,0.531152,0.999723,0.0216244,0.00904739,0.00208367,-1.32854,-0.00233996,-0.0167699,1.42938,-0.118972,-0.0597731,-1.35879,-0.0027927,-0.0175794,1.47086,-0.130184,-0.0606623,0.000511581,-0.0273027,-0.039956,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.32854,-0.00233996,-0.0167699,1.42938,-0.118972,-0.0597731,-1.35879,-0.0027927,-0.0175794,1.47086,-0.130184,-0.0606623,0.000511581,-0.0273027,-0.039956,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000021_tz+0.07_tx+0.00_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.252379,2.9712277,0.531257,0.997507,0.0217761,0.0670538,0.00319758,-1.40957,-0.0015086,-0.0162262,1.5627,-0.287325,-0.0597895,-1.43858,-0.00189301,-0.0170681,1.60392,-0.299519,-0.0606858,-0.00242173,-0.0278157,-0.155991,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.40957,-0.0015086,-0.0162262,1.5627,-0.287325,-0.0597895,-1.43858,-0.00189301,-0.0170681,1.60392,-0.299519,-0.0606858,-0.00242173,-0.0278157,-0.155991,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000022_tz+0.07_tx+0.00_ty-0.02_p-0.05_fx-0.02_fy+0.00,-0.251605,2.971232,0.531208,0.998037,0.0217727,0.0586393,0.00304502,-1.39959,-0.00167986,-0.0162696,1.54591,-0.26366,-0.0597811,-1.4288,-0.00207509,-0.0171059,1.58714,-0.275661,-0.0606766,-0.00201118,-0.0277895,-0.139138,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.39959,-0.00167986,-0.0162696,1.54591,-0.26366,-0.0597811,-1.4288,-0.00207509,-0.0171059,1.58714,-0.275661,-0.0606766,-0.00201118,-0.0277895,-0.139138,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000023_tz+0.07_tx+0.00_ty-0.02_p-0.05_fx-0.01_fy+0.00,-0.250834,2.9712354,0.53117,0.998494,0.021763,0.0502762,0.00289124,-1.3891,-0.00183561,-0.0163241,1.52837,-0.239863,-0.0597744,-1.41851,-0.00224127,-0.0171551,1.56962,-0.251688,-0.0606692,-0.00159935,-0.0277474,-0.122397,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.3891,-0.00183561,-0.0163241,1.52837,-0.239863,-0.0597744,-1.41851,-0.00224127,-0.0171551,1.56962,-0.251688,-0.0606692,-0.00159935,-0.0277474,-0.122397,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000024_tz+0.07_tx+0.00_ty-0.02_p-0.05_fx+0.00_fy+0.00,-0.250066,2.9712379,0.531145,0.998879,0.0217462,0.0419589,0.00273684,-1.3781,-0.0019769,-0.0163926,1.51008,-0.215936,-0.0597703,-1.40769,-0.00239267,-0.0172185,1.55136,-0.227606,-0.0606641,-0.00118758,-0.0276874,-0.105755,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.3781,-0.0019769,-0.0163926,1.51008,-0.215936,-0.0597703,-1.40769,-0.00239267,-0.0172185,1.55136,-0.227606,-0.0606641,-0.00118758,-0.0276874,-0.105755,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000025_tz+0.07_tx+0.00_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.249301,2.9712395,0.53113,0.999193,0.021723,0.0336859,0.00258051,-1.36656,-0.00210104,-0.0164736,1.49105,-0.19188,-0.0597684,-1.39633,-0.0025266,-0.0172947,1.53236,-0.203412,-0.0606612,-0.000773633,-0.0276111,-0.0892082,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.36656,-0.00210104,-0.0164736,1.49105,-0.19188,-0.0597684,-1.39633,-0.0025266,-0.0172947,1.53236,-0.203412,-0.0606612,-0.000773633,-0.0276111,-0.0892082,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000026_tz+0.07_tx+0.00_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.248538,2.9712404,0.531127,0.999438,0.0216952,0.0254509,0.00241989,-1.35448,-0.00220355,-0.0165628,1.47125,-0.167697,-0.059768,-1.38441,-0.00263852,-0.0173795,1.51261,-0.179106,-0.0606597,-0.000353112,-0.0275221,-0.0727427,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.35448,-0.00220355,-0.0165628,1.47125,-0.167697,-0.059768,-1.38441,-0.00263852,-0.0173795,1.51261,-0.179106,-0.0606597,-0.000353112,-0.0275221,-0.0727427,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000027_tz+0.07_tx+0.00_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.247776,2.9712406,0.531134,0.999614,0.0216634,0.0172408,0.0022534,-1.34181,-0.00228164,-0.0166587,1.4507,-0.143395,-0.0597689,-1.37191,-0.0027256,-0.0174715,1.49211,-0.154697,-0.0606594,7.70644e-05,-0.0274216,-0.0563311,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.34181,-0.00228164,-0.0166587,1.4507,-0.143395,-0.0597689,-1.37191,-0.0027256,-0.0174715,1.49211,-0.154697,-0.0606594,7.70644e-05,-0.0274216,-0.0563311,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000028_tz+0.07_tx+0.01_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.243157,2.9712226,0.531318,0.996901,0.0217735,0.0755231,0.00334923,-1.41907,-0.00132253,-0.0161931,1.57875,-0.310853,-0.0597997,-1.44786,-0.00169571,-0.0170407,1.61996,-0.323259,-0.0606965,-0.00283141,-0.0278263,-0.172964,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.41907,-0.00132253,-0.0161931,1.57875,-0.310853,-0.0597997,-1.44786,-0.00169571,-0.0170407,1.61996,-0.323259,-0.0606965,-0.00283141,-0.0278263,-0.172964,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000029_tz+0.07_tx+0.01_ty-0.02_p-0.05_fx-0.02_fy+0.00,-0.242379,2.9712277,0.531257,0.997507,0.0217761,0.0670539,0.00319758,-1.40957,-0.00150861,-0.0162261,1.5627,-0.287325,-0.0597895,-1.43858,-0.00189303,-0.017068,1.60392,-0.299519,-0.0606858,-0.00242175,-0.0278157,-0.155991,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.40957,-0.00150861,-0.0162261,1.5627,-0.287325,-0.0597895,-1.43858,-0.00189303,-0.017068,1.60392,-0.299519,-0.0606858,-0.00242175,-0.0278157,-0.155991,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000030_tz+0.07_tx+0.01_ty-0.02_p-0.05_fx-0.01_fy+0.00,-0.241605,2.971232,0.531208,0.998037,0.0217727,0.0586394,0.00304503,-1.39959,-0.00167987,-0.0162696,1.54591,-0.26366,-0.0597811,-1.4288,-0.0020751,-0.0171059,1.58714,-0.275661,-0.0606766,-0.00201119,-0.0277895,-0.139138,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.39959,-0.00167987,-0.0162696,1.54591,-0.26366,-0.0597811,-1.4288,-0.0020751,-0.0171059,1.58714,-0.275661,-0.0606766,-0.00201119,-0.0277895,-0.139138,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000031_tz+0.07_tx+0.01_ty-0.02_p-0.05_fx+0.00_fy+0.00,-0.240834,2.9712354,0.53117,0.998494,0.021763,0.0502763,0.00289124,-1.3891,-0.00183561,-0.016324,1.52837,-0.239863,-0.0597744,-1.41851,-0.00224127,-0.0171551,1.56962,-0.251688,-0.0606692,-0.00159935,-0.0277474,-0.122397,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.3891,-0.00183561,-0.016324,1.52837,-0.239863,-0.0597744,-1.41851,-0.00224127,-0.0171551,1.56962,-0.251688,-0.0606692,-0.00159935,-0.0277474,-0.122397,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000032_tz+0.07_tx+0.01_ty-0.02_p-0.05_fx+0.01_fy+0.00,-0.240066,2.9712379,0.531145,0.998879,0.0217462,0.041959,0.00273684,-1.3781,-0.00197689,-0.0163927,1.51008,-0.215936,-0.0597703,-1.40769,-0.00239266,-0.0172185,1.55136,-0.227606,-0.0606641,-0.00118757,-0.0276874,-0.105755,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.3781,-0.00197689,-0.0163927,1.51008,-0.215936,-0.0597703,-1.40769,-0.00239266,-0.0172185,1.55136,-0.227606,-0.0606641,-0.00118757,-0.0276874,-0.105755,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000033_tz+0.07_tx+0.01_ty-0.02_p-0.05_fx+0.02_fy+0.00,-0.239301,2.9712395,0.53113,0.999193,0.021723,0.033686,0.0025805,-1.36656,-0.002101,-0.0164737,1.49105,-0.19188,-0.0597684,-1.39633,-0.00252656,-0.0172948,1.53236,-0.203411,-0.0606612,-0.000773608,-0.0276111,-0.0892085,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.36656,-0.002101,-0.0164737,1.49105,-0.19188,-0.0597684,-1.39633,-0.00252656,-0.0172948,1.53236,-0.203411,-0.0606612,-0.000773608,-0.0276111,-0.0892085,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000034_tz+0.07_tx+0.01_ty-0.02_p-0.05_fx+0.03_fy+0.00,-0.238538,2.9712404,0.531127,0.999438,0.0216951,0.025451,0.00241987,-1.35448,-0.0022035,-0.016563,1.47125,-0.167697,-0.059768,-1.38441,-0.00263847,-0.0173796,1.51261,-0.179106,-0.0606597,-0.000353078,-0.027522,-0.072743,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.35448,-0.0022035,-0.016563,1.47125,-0.167697,-0.059768,-1.38441,-0.00263847,-0.0173796,1.51261,-0.179106,-0.0606597,-0.000353078,-0.027522,-0.072743,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_000035_tz+0.07_tx+0.02_ty-0.02_p-0.05_fx-0.03_fy+0.00,-0.233938,2.9712166,0.531392,0.996218,0.0217646,0.0840489,0.00350042,-1.42809,-0.0011226,-0.0161703,1.59406,-0.334242,-0.0598115,-1.45665,-0.00148412,-0.0170236,1.63527,-0.346876,-0.0607087,-0.00324079,-0.0278209,-0.190062,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.42809,-0.0011226,-0.0161703,1.59406,-0.334242,-0.0598115,-1.45665,-0.00148412,-0.0170236,1.63527,-0.346876,-0.0607087,-0.00324079,-0.0278209,-0.190062,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
