name,qpos_0,qpos_1,qpos_2,qpos_3,qpos_4,qpos_5,qpos_6,qpos_7,qpos_8,qpos_9,qpos_10,qpos_11,qpos_12,qpos_13,qpos_14,qpos_15,qpos_16,qpos_17,qpos_18,qpos_19,qpos_20,qpos_21,qpos_22,qpos_23,qpos_24,qpos_25,qpos_26,qpos_27,qpos_28,qpos_29,qpos_30,qpos_31,qpos_32,qpos_33,qpos_34,qpos_35,ctrl_0,ctrl_1,ctrl_2,ctrl_3,ctrl_4,ctrl_5,ctrl_6,ctrl_7,ctrl_8,ctrl_9,ctrl_10,ctrl_11,ctrl_12,ctrl_13,ctrl_14,ctrl_15,ctrl_16,ctrl_17,ctrl_18,ctrl_19,ctrl_20,ctrl_21,ctrl_22,ctrl_23,ctrl_24,ctrl_25,ctrl_26,ctrl_27,ctrl_28
gen_002153_tz+0.01_tx+0.03_ty+0.01_p+0.03_fx+0.01_fy+0.00,-0.231469,0.499171566,0.463467,0.999391,-0.00103679,0.034809,0.00199177,-1.56976,-0.00450713,-0.00413279,1.79163,-0.291361,-0.00264454,-1.56766,-0.00448957,-0.00409632,1.79266,-0.294472,-0.00259802,0.000699514,0.0182127,-0.0115232,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.56976,-0.00450713,-0.00413279,1.79163,-0.291361,-0.00264454,-1.56766,-0.00448957,-0.00409632,1.79266,-0.294472,-0.00259802,0.000699514,0.0182127,-0.0115232,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_002154_tz+0.01_tx+0.03_ty+0.01_p+0.03_fx+0.02_fy+0.00,-0.230689,0.499172732,0.46347,0.999652,-0.00102853,0.0262994,0.00195721,-1.5593,-0.00444962,-0.00411945,1.77288,-0.266052,-0.00263169,-1.55727,-0.00443202,-0.00408297,1.77391,-0.269092,-0.00258553,0.000476144,0.0182368,0.00548714,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.5593,-0.00444962,-0.00411945,1.77288,-0.266052,-0.00263169,-1.55727,-0.00443202,-0.00408297,1.77391,-0.269092,-0.00258553,0.000476144,0.0182368,0.00548714,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_002155_tz+0.01_tx+0.03_ty+0.01_p+0.03_fx+0.03_fy+0.00,-0.22992,0.499174158,0.463485,0.999837,-0.00101664,0.0179161,0.00192399,-1.54843,-0.00439076,-0.00409827,1.75342,-0.2407,-0.00261652,-1.54647,-0.00437318,-0.00406178,1.75445,-0.243673,-0.00257073,0.000253719,0.0182494,0.0222405,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.54843,-0.00439076,-0.00409827,1.75342,-0.2407,-0.00261652,-1.54647,-0.00437318,-0.00406178,1.75445,-0.243673,-0.00257073,0.000253719,0.0182494,0.0222405,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_002156_tz+0.01_tx-0.03_ty+0.02_p+0.03_fx-0.03_fy+0.00,-0.289923,0.50837123,0.463493,0.999788,-0.00993727,0.0179664,0.00175884,-1.55447,-0.00388373,0.000194227,1.75973,-0.241046,0.0195184,-1.54008,-0.00389022,5.60462e-05,1.74748,-0.243169,0.0194361,0.000904712,0.0360654,0.0220931,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.55447,-0.00388373,0.000194227,1.75973,-0.241046,0.0195184,-1.54008,-0.00389022,5.60462e-05,1.74748,-0.243169,0.0194361,0.000904712,0.0360654,0.0220931,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_002157_tz+0.01_tx-0.03_ty+0.02_p+0.03_fx-0.02_fy+0.00,-0.289163,0.50837275,0.463519,0.999902,-0.00991545,0.00970056,0.00176718,-1.54316,-0.00373365,0.00022042,1.73955,-0.215647,0.0195308,-1.52884,-0.00374094,8.39062e-05,1.72732,-0.217731,0.0194477,0.00045525,0.0360594,0.0386161,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.54316,-0.00373365,0.00022042,1.73955,-0.215647,0.0195308,-1.52884,-0.00374094,8.39062e-05,1.72732,-0.217731,0.0194477,0.00045525,0.0360594,0.0386161,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_002158_tz+0.01_tx-0.03_ty+0.02_p+0.03_fx-0.01_fy+0.00,-0.288413,0.50837444,0.463556,0.999948,-0.00989212,0.00154049,0.00177851,-1.53138,-0.00359141,0.000248321,1.71865,-0.19022,0.0195433,-1.51713,-0.00359946,0.000113388,1.70646,-0.192263,0.0194595,5.32133e-06,0.036044,0.0549255,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.53138,-0.00359141,0.000248321,1.71865,-0.19022,0.0195433,-1.51713,-0.00359946,0.000113388,1.70646,-0.192263,0.0194595,5.32133e-06,0.036044,0.0549255,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_002159_tz+0.01_tx-0.03_ty+0.02_p+0.03_fx+0.00_fy+0.00,-0.28767,0.50837646,0.463603,0.999928,-0.00986558,-0.00652379,0.00179248,-1.51913,-0.00345565,0.000282647,1.69706,-0.16477,0.0195572,-1.50495,-0.00346449,0.000149216,1.6849,-0.166769,0.0194728,-0.000444792,0.0360158,0.0710425,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.51913,-0.00345565,0.000282647,1.69706,-0.16477,0.0195572,-1.50495,-0.00346449,0.000149216,1.6849,-0.166769,0.0194728,-0.000444792,0.0360158,0.0710425,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_002160_tz+0.01_tx-0.03_ty+0.02_p+0.03_fx+0.01_fy+0.00,-0.286936,0.508379,0.46366,0.999845,-0.00983372,-0.0144972,0.00180857,-1.50637,-0.0033246,0.000329041,1.67477,-0.139294,0.019574,-1.49227,-0.00333435,0.000197048,1.66263,-0.141243,0.0194889,-0.000893981,0.0359707,0.0869778,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.50637,-0.0033246,0.000329041,1.67477,-0.139294,0.019574,-1.49227,-0.00333435,0.000197048,1.66263,-0.141243,0.0194889,-0.000893981,0.0359707,0.0869778,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_002161_tz+0.01_tx-0.03_ty+0.02_p+0.03_fx+0.02_fy+0.00,-0.286208,0.50838195,0.463726,0.9997,-0.00979788,-0.0223903,0.0018272,-1.4931,-0.00319954,0.000384296,1.65177,-0.113791,0.0195928,-1.47908,-0.00321025,0.000253657,1.63966,-0.115689,0.019507,-0.0013434,0.0359114,0.102754,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.4931,-0.00319954,0.000384296,1.65177,-0.113791,0.0195928,-1.47908,-0.00321025,0.000253657,1.63966,-0.115689,0.019507,-0.0013434,0.0359114,0.102754,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_002162_tz+0.01_tx-0.03_ty+0.02_p+0.03_fx+0.03_fy+0.00,-0.285486,0.50838531,0.463802,0.999494,-0.00975789,-0.0302124,0.00184836,-1.47929,-0.00308041,0.000449084,1.62806,-0.0882601,0.019614,-1.46536,-0.00309216,0.000319712,1.61599,-0.0901024,0.0195275,-0.00179325,0.0358377,0.118389,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.47929,-0.00308041,0.000449084,1.62806,-0.0882601,0.019614,-1.46536,-0.00309216,0.000319712,1.61599,-0.0901024,0.0195275,-0.00179325,0.0358377,0.118389,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_002163_tz+0.01_tx-0.02_ty+0.02_p+0.03_fx-0.03_fy+0.00,-0.280692,0.50836997,0.463479,0.999602,-0.00995677,0.0263496,0.00175318,-1.56534,-0.00404095,0.000171564,1.77921,-0.266413,0.0195065,-1.55089,-0.00404665,3.16434e-05,1.76693,-0.268569,0.019425,0.00135468,0.0360601,0.00533247,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.56534,-0.00404095,0.000171564,1.77921,-0.266413,0.0195065,-1.55089,-0.00404665,3.16434e-05,1.76693,-0.268569,0.019425,0.00135468,0.0360601,0.00533247,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_002164_tz+0.01_tx-0.02_ty+0.02_p+0.03_fx-0.02_fy+0.00,-0.279923,0.5083713,0.463493,0.999788,-0.00993652,0.0179664,0.00175864,-1.55447,-0.00388307,0.000196158,1.75973,-0.241047,0.0195189,-1.54008,-0.00388959,5.79844e-05,1.74748,-0.243168,0.0194366,0.000905071,0.0360639,0.0220932,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.55447,-0.00388307,0.000196158,1.75973,-0.241047,0.0195189,-1.54008,-0.00388959,5.79844e-05,1.74748,-0.243168,0.0194366,0.000905071,0.0360639,0.0220932,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_002165_tz+0.01_tx-0.02_ty+0.02_p+0.03_fx-0.01_fy+0.00,-0.279163,0.50837274,0.463519,0.999902,-0.00991557,0.00970074,0.00176721,-1.54316,-0.00373375,0.000220095,1.73955,-0.215647,0.0195307,-1.52884,-0.00374103,8.35802e-05,1.72732,-0.217731,0.0194476,0.000455209,0.0360597,0.0386157,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.54316,-0.00373375,0.000220095,1.73955,-0.215647,0.0195307,-1.52884,-0.00374103,8.35802e-05,1.72732,-0.217731,0.0194476,0.000455209,0.0360597,0.0386157,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_002166_tz+0.01_tx-0.02_ty+0.02_p+0.03_fx+0.00_fy+0.00,-0.278413,0.50837443,0.463556,0.999948,-0.00989221,0.00154059,0.00177853,-1.53138,-0.00359148,0.000248107,1.71865,-0.19022,0.0195432,-1.51713,-0.00359953,0.000113173,1.70646,-0.192263,0.0194595,5.28614e-06,0.0360442,0.0549253,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.53138,-0.00359148,0.000248107,1.71865,-0.19022,0.0195432,-1.51713,-0.00359953,0.000113173,1.70646,-0.192263,0.0194595,5.28614e-06,0.0360442,0.0549253,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_002167_tz+0.01_tx-0.02_ty+0.02_p+0.03_fx+0.01_fy+0.00,-0.27767,0.50837646,0.463603,0.999928,-0.0098656,-0.00652371,0.00179249,-1.51913,-0.00345568,0.000282587,1.69706,-0.16477,0.0195572,-1.50495,-0.00346452,0.000149156,1.6849,-0.166769,0.0194727,-0.000444809,0.0360158,0.0710423,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.51913,-0.00345568,0.000282587,1.69706,-0.16477,0.0195572,-1.50495,-0.00346452,0.000149156,1.6849,-0.166769,0.0194727,-0.000444809,0.0360158,0.0710423,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
gen_002168_tz+0.01_tx-0.02_ty+0.02_p+0.03_fx+0.02_fy+0.00,-0.276936,0.508379,0.46366,0.999845,-0.00983371,-0.0144971,0.00180858,-1.50637,-0.00332461,0.000329054,1.67477,-0.139293,0.019574,-1.49227,-0.00333436,0.000197061,1.66263,-0.141243,0.0194889,-0.000893987,0.0359706,0.0869776,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0,-1.50637,-0.00332461,0.000329054,1.67477,-0.139293,0.019574,-1.49227,-0.00333436,0.000197061,1.66263,-0.141243,0.0194889,-0.000893987,0.0359706,0.0869776,0.2,0.2,0,1.28,0,0,0,0.2,-0.2,0,1.28,0,0,0
